Player Name,League,Position,Age,Matches Played,Starts,90s Played,Goals,Assists,Yellow Cards,Red Cards,Total Shots,Shots on Target,Passes Completed,Passes Attempted,Key Passes,Completed Passes into PA,Players Dribbled Past,Dribbles into PA,Current Market Value (USD)
Saturnin Allagbé,Ligue 1,GK,27.0,4.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,96.0,130.0,0.0,0.0,2.0,0.0,1650000.0
Jorge Molina,La Liga,"FW,MF",38.0,122.0,89.0,87.5,29.0,11.0,18.0,1.0,152.0,55.0,1509.0,2368.0,100.0,87.0,91.0,46.0,1650000.0
Roberto Piccoli,Serie A,FW,19.0,14.0,3.0,4.7,1.0,0.0,0.0,0.0,8.0,5.0,70.0,106.0,3.0,2.0,2.0,1.0,1650000.0
Mehdi Chahiri,Ligue 1,"FW,MF",24.0,14.0,6.0,6.2,2.0,0.0,0.0,0.0,14.0,4.0,142.0,197.0,5.0,8.0,22.0,3.0,1650000.0
Gabriele Moncini,Serie A,FW,24.0,12.0,6.0,5.2,0.0,0.0,0.0,0.0,12.0,1.0,58.0,89.0,4.0,0.0,3.0,1.0,1650000.0
Maximilian Beier,Bundesliga,"FW,DF",18.0,8.0,0.0,1.2,0.0,0.0,1.0,0.0,6.0,3.0,19.0,26.0,1.0,0.0,1.0,3.0,1650000.0
Lamine Gueye,Ligue 1,"FW,MF",22.0,12.0,11.0,8.5,1.0,2.0,1.0,0.0,27.0,10.0,179.0,248.0,8.0,3.0,14.0,7.0,1650000.0
Pablo Hervías,La Liga,DF,27.0,48.0,21.0,24.8,1.0,3.0,3.0,0.0,35.0,15.0,751.0,1053.0,37.0,17.0,56.0,11.0,1650000.0
Lukas Kübler,Bundesliga,DF,28.0,43.0,35.0,31.900000000000002,0.0,3.0,8.0,0.0,13.0,5.0,948.0,1349.0,14.0,23.0,25.0,3.0,1650000.0
Noah Joel Sarenren Bazee,Bundesliga,"FW,MF",24.0,23.0,7.0,7.6000000000000005,1.0,1.0,3.0,0.0,9.0,3.0,67.0,130.0,5.0,1.0,17.0,6.0,1650000.0
Nolito,La Liga,"MF,FW",34.0,73.0,47.0,46.1,13.0,7.0,10.0,1.0,110.0,54.0,1224.0,1695.0,77.0,87.0,76.0,60.0,1650000.0
Ardian Ismajli,Serie A,DF,24.0,4.0,2.0,2.1,0.0,0.0,2.0,1.0,1.0,0.0,114.0,130.0,0.0,0.0,0.0,0.0,1650000.0
Erik Durm,Bundesliga,DF,28.0,46.0,36.0,36.9,0.0,2.0,1.0,0.0,32.0,5.0,1141.0,1676.0,22.0,31.0,24.0,8.0,1650000.0
John Boye,Ligue 1,DF,33.0,42.0,42.0,41.4,3.0,0.0,8.0,1.0,14.0,3.0,1340.0,1551.0,2.0,2.0,10.0,0.0,1650000.0
Kiko Casilla,Premier League,GK,34.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,226.0,0.0,0.0,0.0,0.0,1650000.0
Mathew Leckie,Bundesliga,"FW,MF",29.0,59.0,31.0,34.7,7.0,2.0,6.0,0.0,47.0,17.0,891.0,1266.0,32.0,35.0,62.0,14.0,1650000.0
Iñigo Lekue,La Liga,"DF,FW",27.0,55.0,30.0,33.1,0.0,2.0,4.0,0.0,22.0,4.0,1175.0,1593.0,33.0,45.0,68.0,13.0,1650000.0
Sergio León,La Liga,FW,32.0,82.0,37.0,40.3,13.0,2.0,8.0,0.0,111.0,35.0,442.0,653.0,24.0,11.0,45.0,31.0,1650000.0
Gary Medel,Serie A,"DF,MF",33.0,31.0,27.0,24.5,0.0,1.0,10.0,1.0,5.0,1.0,1225.0,1346.0,12.0,3.0,15.0,1.0,1650000.0
Sergio Álvarez,La Liga,GK,32.0,85.0,67.0,66.5,0.0,0.0,14.0,0.0,10.0,2.0,1713.0,2339.0,15.0,4.0,12.0,2.0,1650000.0
Winston Reid,Premier League,DF,29.0,17.0,17.0,16.1,0.0,0.0,5.0,0.0,6.0,0.0,539.0,670.0,3.0,3.0,2.0,0.0,1650000.0
Kevin Möhwald,Bundesliga,MF,27.0,36.0,14.0,18.2,5.0,1.0,4.0,1.0,33.0,13.0,779.0,949.0,16.0,14.0,22.0,2.0,1650000.0
Jacob Ramsey,Premier League,"MF,FW",19.0,5.0,1.0,1.4,0.0,0.0,0.0,0.0,4.0,0.0,27.0,36.0,1.0,0.0,1.0,0.0,1650000.0
Marco Parolo,Serie A,"DF,MF",35.0,103.0,80.0,80.2,9.0,7.0,20.0,2.0,145.0,36.0,2626.0,3278.0,63.0,58.0,29.0,11.0,1650000.0
Joaquín,La Liga,"FW,MF",39.0,112.0,81.0,77.39999999999999,18.0,13.0,16.0,0.0,95.0,41.0,3181.0,3907.0,177.0,154.0,188.0,76.0,1650000.0
Federico Barba,Serie A,DF,27.0,48.0,46.0,44.0,0.0,0.0,13.0,2.0,15.0,5.0,1631.0,2122.0,18.0,28.0,11.0,4.0,1650000.0
Paul Akouokou,La Liga,MF,23.0,5.0,1.0,1.7,0.0,0.0,4.0,1.0,0.0,0.0,66.0,73.0,1.0,1.0,2.0,0.0,1650000.0
Antonio Mirante,Serie A,GK,37.0,60.0,60.0,59.8,0.0,0.0,7.0,0.0,1.0,1.0,1484.0,2056.0,1.0,0.0,4.0,0.0,1650000.0
Cédric Brunner,Bundesliga,DF,26.0,14.0,13.0,13.1,0.0,0.0,3.0,0.0,3.0,1.0,536.0,719.0,7.0,9.0,19.0,2.0,1650000.0
Thomas Delaine,Ligue 1,DF,28.0,28.0,24.0,24.700000000000003,0.0,1.0,7.0,0.0,14.0,7.0,750.0,1080.0,18.0,22.0,32.0,17.0,1650000.0
Simon Banza,Ligue 1,FW,24.0,17.0,5.0,7.3,2.0,1.0,1.0,0.0,17.0,7.0,108.0,150.0,5.0,3.0,4.0,1.0,1650000.0
Dani Gómez,La Liga,FW,22.0,16.0,8.0,8.3,1.0,1.0,2.0,0.0,18.0,5.0,108.0,154.0,6.0,3.0,13.0,13.0,1650000.0
Fabián Orellana,La Liga,MF,34.0,95.0,86.0,82.39999999999999,16.0,15.0,20.0,3.0,149.0,52.0,2406.0,3306.0,135.0,122.0,253.0,92.0,1650000.0
Papa Ndiaga Yade,Ligue 1,"FW,MF",21.0,16.0,3.0,4.8,1.0,2.0,1.0,0.0,12.0,3.0,84.0,131.0,11.0,3.0,12.0,6.0,1650000.0
Owen Otasowie,Premier League,MF,19.0,4.0,1.0,1.3,0.0,1.0,1.0,0.0,2.0,0.0,35.0,47.0,2.0,0.0,1.0,0.0,1650000.0
Jimmy Briand,Ligue 1,FW,35.0,111.0,83.0,85.4,26.0,7.0,8.0,0.0,162.0,52.0,1619.0,2170.0,78.0,41.0,52.0,23.0,1650000.0
Marshall Munetsi,Ligue 1,MF,24.0,33.0,19.0,20.200000000000003,1.0,2.0,7.0,1.0,10.0,2.0,670.0,814.0,10.0,6.0,27.0,0.0,1650000.0
Andrea Ranocchia,Serie A,DF,32.0,25.0,15.0,16.3,2.0,1.0,9.0,0.0,20.0,5.0,825.0,917.0,1.0,1.0,1.0,0.0,1650000.0
Fidel,La Liga,"MF,DF",31.0,15.0,14.0,13.4,4.0,2.0,2.0,0.0,5.0,2.0,525.0,674.0,22.0,10.0,29.0,6.0,1650000.0
Tete Morente,La Liga,"MF,FW",24.0,14.0,12.0,11.9,2.0,2.0,4.0,0.0,12.0,3.0,317.0,400.0,3.0,7.0,21.0,2.0,1650000.0
Warren Tchimbembé,Ligue 1,"MF,FW",22.0,12.0,4.0,4.4,0.0,0.0,0.0,0.0,5.0,1.0,169.0,197.0,1.0,2.0,1.0,0.0,1650000.0
Kamil Grosicki,Premier League,"FW,MF",32.0,3.0,2.0,1.6,0.0,1.0,0.0,0.0,3.0,0.0,32.0,49.0,3.0,1.0,1.0,2.0,1650000.0
Hans Nicolussi Caviglia,Serie A,"MF,FW",18.0,3.0,0.0,0.6,0.0,0.0,0.0,0.0,1.0,1.0,25.0,30.0,0.0,1.0,0.0,0.0,1650000.0
Recio,La Liga,"MF,FW",30.0,73.0,57.0,54.5,1.0,2.0,32.0,2.0,60.0,14.0,2152.0,2616.0,40.0,22.0,41.0,9.0,1650000.0
Ismaël Traoré,Ligue 1,DF,34.0,105.0,104.0,103.8,9.0,4.0,10.0,1.0,51.0,17.0,3567.0,4231.0,20.0,24.0,35.0,1.0,1650000.0
John Ruddy,Premier League,GK,31.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,1650000.0
Georginio Rutter,Ligue 1,"FW,MF",18.0,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,1.0,0.0,1.0,0.0,1650000.0
Jacopo Segre,Serie A,MF,23.0,9.0,1.0,2.1,0.0,0.0,1.0,0.0,4.0,1.0,94.0,106.0,1.0,0.0,4.0,1.0,1540000.0
Stefan Bell,Bundesliga,DF,29.0,52.0,51.0,51.0,1.0,0.0,15.0,0.0,31.0,9.0,1657.0,2113.0,28.0,24.0,18.0,0.0,1540000.0
Theodor Gebre Selassie,Bundesliga,DF,34.0,109.0,108.0,106.7,9.0,5.0,9.0,0.0,65.0,28.0,4252.0,5254.0,68.0,75.0,43.0,10.0,1540000.0
Jean-Louis Leca,Ligue 1,GK,35.0,19.0,19.0,18.9,0.0,0.0,1.0,0.0,0.0,0.0,366.0,548.0,2.0,0.0,0.0,0.0,1430000.0
Keita Endo,Bundesliga,"MF,FW",23.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,9.0,17.0,1.0,0.0,0.0,1.0,1430000.0
Salvatore Molina,Serie A,"MF,DF",29.0,14.0,14.0,12.5,1.0,4.0,1.0,0.0,5.0,2.0,450.0,578.0,18.0,23.0,18.0,3.0,1430000.0
Manuel Prietl,Bundesliga,MF,29.0,13.0,13.0,13.0,1.0,0.0,1.0,0.0,8.0,3.0,419.0,514.0,1.0,3.0,11.0,0.0,1430000.0
Kyle Edwards,Premier League,"MF,FW",22.0,5.0,1.0,1.3,0.0,0.0,0.0,0.0,2.0,1.0,30.0,35.0,0.0,0.0,1.0,2.0,1430000.0
Beni Baningime,Premier League,MF,18.0,8.0,1.0,2.2,0.0,0.0,1.0,0.0,0.0,0.0,67.0,82.0,0.0,1.0,2.0,0.0,1430000.0
Daniel Brosinski,Bundesliga,DF,32.0,93.0,82.0,82.5,7.0,15.0,5.0,0.0,72.0,16.0,2925.0,4449.0,152.0,116.0,52.0,29.0,1430000.0
Paulo Otávio,Bundesliga,DF,26.0,16.0,11.0,11.600000000000001,0.0,1.0,6.0,0.0,7.0,2.0,383.0,523.0,13.0,15.0,23.0,5.0,1320000.0
Houboulang Mendes,Ligue 1,DF,22.0,9.0,9.0,8.7,0.0,0.0,2.0,0.0,1.0,0.0,253.0,364.0,2.0,3.0,3.0,0.0,1320000.0
Ángel Montoro,La Liga,MF,32.0,23.0,18.0,16.1,3.0,6.0,7.0,0.0,20.0,6.0,599.0,804.0,30.0,18.0,6.0,5.0,1320000.0
Jed Steer,Premier League,GK,26.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1320000.0
Jack Rodwell,Premier League,MF,28.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1320000.0
Elio Capradossi,Serie A,DF,21.0,2.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,46.0,51.0,0.0,0.0,0.0,0.0,1320000.0
Cedric Teuchert,Bundesliga,"MF,FW",24.0,21.0,4.0,6.3,3.0,1.0,0.0,0.0,23.0,11.0,87.0,125.0,5.0,0.0,9.0,10.0,1320000.0
Kévin Monnet-Paquet,Ligue 1,"FW,MF",32.0,60.0,41.0,39.300000000000004,3.0,3.0,4.0,0.0,50.0,16.0,1114.0,1469.0,36.0,38.0,51.0,19.0,1320000.0
Oscar Wendt,Bundesliga,DF,35.0,98.0,86.0,86.0,5.0,4.0,10.0,0.0,39.0,14.0,3706.0,4769.0,77.0,78.0,20.0,11.0,1320000.0
Bilal Benkhedim,Ligue 1,FW,19.0,6.0,2.0,2.3,0.0,0.0,0.0,0.0,1.0,0.0,79.0,113.0,5.0,2.0,3.0,1.0,1320000.0
Marco Tumminello,Serie A,"FW,DF",19.0,12.0,2.0,2.4,3.0,1.0,2.0,0.0,9.0,6.0,55.0,85.0,3.0,3.0,2.0,3.0,1320000.0
Shinji Okazaki,La Liga,"FW,MF",34.0,62.0,27.0,26.5,7.0,3.0,3.0,0.0,47.0,21.0,425.0,581.0,21.0,7.0,27.0,7.0,1320000.0
Patrick Erras,Bundesliga,"FW,MF",25.0,21.0,13.0,13.799999999999999,0.0,1.0,1.0,0.0,8.0,1.0,383.0,480.0,9.0,2.0,0.0,1.0,1320000.0
Gonzalo Castro,Bundesliga,"MF,FW",33.0,59.0,49.0,44.1,5.0,7.0,12.0,0.0,46.0,14.0,1786.0,2324.0,95.0,60.0,38.0,11.0,1320000.0
Fali,La Liga,"DF,MF",27.0,16.0,13.0,13.1,0.0,0.0,5.0,0.0,4.0,1.0,188.0,293.0,4.0,4.0,2.0,0.0,1320000.0
Mikel Balenziaga,La Liga,DF,32.0,46.0,33.0,34.3,0.0,2.0,2.0,0.0,8.0,0.0,1131.0,1536.0,11.0,25.0,20.0,4.0,1320000.0
Henri Lansbury,Premier League,MF,28.0,10.0,2.0,2.2,0.0,0.0,0.0,0.0,2.0,0.0,60.0,81.0,2.0,0.0,1.0,1.0,1320000.0
Simone Iacoponi,Serie A,DF,33.0,88.0,83.0,82.39999999999999,2.0,0.0,14.0,1.0,27.0,6.0,2714.0,3383.0,16.0,9.0,24.0,2.0,1320000.0
Tim Ream,Premier League,DF,33.0,31.0,30.0,27.7,0.0,0.0,1.0,0.0,1.0,0.0,1177.0,1328.0,2.0,2.0,7.0,0.0,1320000.0
Pablo Hernández,Premier League,MF,35.0,39.0,20.0,23.3,3.0,4.0,5.0,0.0,27.0,4.0,1213.0,1486.0,18.0,21.0,30.0,8.0,1320000.0
Marvin Zeegelaar,Serie A,DF,30.0,50.0,40.0,38.800000000000004,1.0,2.0,15.0,2.0,6.0,1.0,1315.0,1684.0,24.0,28.0,49.0,7.0,1320000.0
Connor Wickham,Premier League,"FW,MF",26.0,12.0,0.0,1.8,1.0,2.0,0.0,0.0,9.0,3.0,35.0,57.0,3.0,0.0,2.0,2.0,1320000.0
Wesley Lautoa,Ligue 1,"MF,DF",33.0,79.0,70.0,68.0,0.0,1.0,17.0,1.0,28.0,2.0,2768.0,3185.0,10.0,16.0,27.0,2.0,1320000.0
Jeison Lucumí,La Liga,FW,25.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,1.0,0.0,1320000.0
Iván Alejo,La Liga,"MF,FW",25.0,36.0,18.0,17.4,2.0,3.0,9.0,1.0,21.0,6.0,242.0,464.0,22.0,32.0,44.0,7.0,1320000.0
John Guidetti,La Liga,FW,28.0,56.0,22.0,23.500000000000004,5.0,3.0,5.0,0.0,47.0,21.0,403.0,603.0,24.0,16.0,21.0,10.0,1320000.0
Roberto Soldado,La Liga,FW,35.0,48.0,40.0,35.3,10.0,4.0,17.0,0.0,50.0,16.0,514.0,775.0,31.0,15.0,18.0,10.0,1320000.0
Jorge Pombo,La Liga,"FW,MF",26.0,7.0,4.0,4.6,1.0,0.0,1.0,0.0,12.0,4.0,108.0,141.0,5.0,5.0,8.0,2.0,1320000.0
Nolan Roux,Ligue 1,FW,32.0,81.0,63.0,61.7,19.0,2.0,12.0,0.0,155.0,64.0,975.0,1425.0,46.0,28.0,33.0,11.0,1320000.0
Neeskens Kebano,Premier League,"FW,MF",28.0,12.0,1.0,2.5,0.0,0.0,0.0,0.0,7.0,0.0,58.0,74.0,0.0,0.0,4.0,2.0,1320000.0
Adrián López,La Liga,FW,33.0,65.0,47.0,45.6,12.0,7.0,1.0,0.0,83.0,30.0,1054.0,1529.0,58.0,42.0,69.0,54.0,1320000.0
Christopher Trimmel,Bundesliga,DF,33.0,47.0,47.0,45.9,0.0,14.0,10.0,0.0,10.0,4.0,1611.0,2318.0,91.0,39.0,35.0,3.0,1320000.0
Anthony Ujah,Bundesliga,"FW,MF",28.0,57.0,18.0,21.0,7.0,2.0,2.0,0.0,54.0,19.0,307.0,491.0,23.0,11.0,19.0,8.0,1320000.0
David Button,Premier League,GK,31.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,145.0,0.0,0.0,0.0,0.0,1320000.0
Waldo Rubio,La Liga,FW,25.0,36.0,19.0,19.1,2.0,2.0,8.0,0.0,37.0,12.0,352.0,556.0,21.0,16.0,34.0,21.0,1320000.0
Jawad El Yamiq,La Liga,DF,28.0,16.0,12.0,12.5,0.0,1.0,3.0,0.0,5.0,0.0,426.0,521.0,2.0,1.0,3.0,0.0,1320000.0
David Costas,La Liga,DF,24.0,21.0,16.0,16.8,0.0,0.0,5.0,0.0,3.0,2.0,796.0,887.0,0.0,0.0,1.0,0.0,1320000.0
Anaitz Arbilla,La Liga,DF,33.0,93.0,82.0,83.2,4.0,4.0,23.0,1.0,61.0,8.0,3567.0,4666.0,23.0,30.0,48.0,5.0,1320000.0
Bailey Peacock-Farrell,Premier League,GK,24.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,32.0,0.0,0.0,0.0,0.0,1320000.0
Álvaro Negredo,La Liga,FW,35.0,16.0,14.0,12.4,4.0,3.0,3.0,1.0,27.0,11.0,151.0,266.0,9.0,9.0,12.0,3.0,1320000.0
Gastón Silva,La Liga,DF,26.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,24.0,27.0,0.0,0.0,0.0,0.0,1320000.0
Jon Bautista,La Liga,"FW,MF",25.0,39.0,5.0,10.6,2.0,0.0,1.0,0.0,30.0,9.0,125.0,205.0,6.0,6.0,11.0,7.0,1320000.0
Sergio Postigo,La Liga,DF,32.0,93.0,83.0,80.7,3.0,2.0,18.0,1.0,16.0,6.0,2427.0,2983.0,17.0,17.0,19.0,1.0,1320000.0
Enric Gallego,La Liga,FW,34.0,50.0,34.0,35.300000000000004,8.0,2.0,10.0,1.0,65.0,22.0,503.0,887.0,29.0,20.0,31.0,4.0,1320000.0
Federico Ricci,Serie A,FW,26.0,21.0,12.0,12.6,1.0,1.0,4.0,0.0,28.0,10.0,292.0,457.0,15.0,16.0,24.0,1.0,1210000.0
Andri Fannar Baldursson,Serie A,MF,19.0,11.0,1.0,2.9000000000000004,0.0,0.0,1.0,0.0,3.0,0.0,77.0,102.0,2.0,2.0,3.0,0.0,1100000.0
Kike Barja,La Liga,"MF,FW",23.0,23.0,7.0,7.3,0.0,2.0,1.0,0.0,11.0,6.0,140.0,208.0,8.0,11.0,25.0,8.0,1100000.0
Thomas Fontaine,Ligue 1,DF,29.0,11.0,8.0,8.3,0.0,1.0,1.0,0.0,3.0,1.0,255.0,298.0,3.0,0.0,2.0,0.0,1100000.0
Thomas Touré,Ligue 1,MF,23.0,8.0,0.0,1.5,0.0,0.0,1.0,0.0,7.0,0.0,44.0,55.0,4.0,2.0,5.0,3.0,1100000.0
Simone Scuffet,Serie A,GK,22.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,406.0,0.0,0.0,0.0,0.0,1100000.0
Lassana Coulibaly,Ligue 1,MF,24.0,37.0,16.0,18.8,1.0,1.0,3.0,0.0,18.0,5.0,579.0,703.0,10.0,11.0,21.0,3.0,1100000.0
Giovanni Crociata,Serie A,"DF,MF",23.0,13.0,2.0,3.5,1.0,0.0,0.0,0.0,9.0,3.0,74.0,108.0,4.0,2.0,9.0,2.0,1100000.0
Gianluigi Buffon,Serie A,GK,42.0,51.0,51.0,50.7,0.0,0.0,1.0,0.0,0.0,0.0,1104.0,1282.0,2.0,0.0,2.0,0.0,1100000.0
Kristoffer Askildsen,Serie A,MF,20.0,7.0,0.0,1.3,1.0,0.0,4.0,1.0,1.0,1.0,32.0,41.0,2.0,1.0,2.0,0.0,1100000.0
Sebastian Griesbeck,Bundesliga,MF,30.0,14.0,6.0,6.9,0.0,0.0,3.0,0.0,4.0,1.0,115.0,155.0,0.0,2.0,1.0,1.0,1100000.0
Julien Faussurier,Ligue 1,DF,34.0,29.0,26.0,27.1,2.0,5.0,3.0,0.0,13.0,5.0,1139.0,1562.0,39.0,53.0,8.0,6.0,1100000.0
Kiko Olivas,La Liga,DF,30.0,70.0,68.0,67.1,2.0,0.0,8.0,0.0,15.0,5.0,2294.0,2627.0,7.0,5.0,30.0,0.0,1100000.0
Jérémy Le Douaron,Ligue 1,FW,22.0,14.0,6.0,6.0,0.0,2.0,0.0,0.0,8.0,4.0,87.0,129.0,7.0,3.0,5.0,3.0,1100000.0
Keagan Dolly,Ligue 1,MF,27.0,41.0,14.0,16.2,1.0,1.0,3.0,0.0,31.0,11.0,523.0,672.0,36.0,17.0,21.0,9.0,1100000.0
Aurélien Scheidler,Ligue 1,FW,22.0,10.0,3.0,3.8,1.0,0.0,1.0,0.0,7.0,2.0,57.0,76.0,4.0,2.0,1.0,0.0,1100000.0
Gaëtan Poussin,Ligue 1,GK,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,35.0,0.0,0.0,0.0,0.0,1100000.0
Kenan Kodro,La Liga,"FW,MF",27.0,34.0,6.0,8.9,3.0,0.0,1.0,0.0,11.0,5.0,145.0,203.0,6.0,1.0,4.0,0.0,1100000.0
Stefan Bajic,Ligue 1,GK,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,1100000.0
Giuseppe Cuomo,Serie A,DF,22.0,8.0,5.0,5.4,0.0,0.0,3.0,0.0,1.0,0.0,274.0,334.0,0.0,0.0,3.0,0.0,1100000.0
Gaëtan Paquiez,Ligue 1,DF,26.0,52.0,40.0,40.9,0.0,0.0,11.0,1.0,13.0,3.0,1325.0,1764.0,22.0,15.0,31.0,3.0,1100000.0
Karim Aribi,Ligue 1,FW,26.0,9.0,2.0,2.7,0.0,0.0,0.0,0.0,9.0,2.0,35.0,54.0,2.0,2.0,3.0,1.0,1100000.0
Sam Field,Premier League,MF,22.0,13.0,7.0,6.7,1.0,0.0,3.0,0.0,4.0,1.0,132.0,197.0,4.0,7.0,8.0,1.0,1100000.0
Marco Höger,Bundesliga,DF,31.0,40.0,27.0,26.700000000000003,0.0,0.0,6.0,0.0,9.0,0.0,1318.0,1596.0,15.0,19.0,32.0,3.0,1100000.0
Fabio Quagliarella,Serie A,FW,37.0,116.0,109.0,103.5,63.0,16.0,8.0,0.0,367.0,126.0,1575.0,2340.0,115.0,87.0,91.0,33.0,1100000.0
Yann Bodiger,La Liga,MF,25.0,17.0,4.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,142.0,212.0,2.0,1.0,1.0,0.0,1100000.0
Pasquale Schiattarella,Serie A,MF,33.0,74.0,57.0,57.1,2.0,8.0,28.0,1.0,42.0,10.0,2731.0,3330.0,94.0,76.0,67.0,5.0,1100000.0
Facundo Roncaglia,La Liga,DF,33.0,69.0,62.0,60.099999999999994,2.0,1.0,15.0,3.0,23.0,5.0,2416.0,2984.0,9.0,11.0,33.0,3.0,1100000.0
Daam Foulon,Serie A,DF,21.0,14.0,7.0,7.2,0.0,1.0,4.0,0.0,1.0,0.0,240.0,324.0,5.0,5.0,4.0,2.0,1100000.0
Fede Vico,La Liga,"FW,MF",26.0,22.0,12.0,11.0,2.0,1.0,2.0,0.0,13.0,2.0,275.0,389.0,19.0,9.0,12.0,5.0,1100000.0
Cristián Zapata,Serie A,DF,34.0,53.0,50.0,48.3,1.0,0.0,10.0,0.0,21.0,6.0,2296.0,2534.0,11.0,6.0,18.0,2.0,1100000.0
Paul Baysse,Ligue 1,DF,32.0,61.0,55.0,56.5,2.0,1.0,9.0,3.0,36.0,8.0,2208.0,2639.0,6.0,5.0,9.0,0.0,1100000.0
Alberto Paleari,Serie A,GK,28.0,2.0,1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,26.0,44.0,0.0,0.0,0.0,0.0,1100000.0
Alberto Perea,La Liga,MF,30.0,13.0,7.0,7.9,1.0,1.0,0.0,0.0,17.0,2.0,190.0,258.0,6.0,6.0,42.0,6.0,1100000.0
Pablo Insua,La Liga,DF,27.0,20.0,18.0,16.9,0.0,0.0,11.0,0.0,2.0,1.0,479.0,588.0,1.0,1.0,4.0,0.0,1100000.0
Pedro León,La Liga,"MF,FW",34.0,63.0,43.0,40.9,3.0,7.0,6.0,0.0,79.0,29.0,844.0,1489.0,78.0,54.0,49.0,14.0,1100000.0
Iñigo Vicente,La Liga,FW,23.0,2.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,33.0,46.0,3.0,3.0,4.0,1.0,1100000.0
Marcel Schmelzer,Bundesliga,DF,31.0,34.0,23.0,23.6,1.0,2.0,4.0,0.0,11.0,2.0,1496.0,1811.0,14.0,18.0,11.0,3.0,1100000.0
Federico Fazio,Serie A,DF,32.0,84.0,77.0,77.2,8.0,1.0,14.0,1.0,57.0,21.0,3476.0,4091.0,7.0,9.0,44.0,2.0,1100000.0
Marc-Aurèle Caillard,Ligue 1,GK,26.0,23.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,577.0,0.0,0.0,0.0,0.0,1100000.0
Alessandro Deiola,Serie A,MF,25.0,56.0,26.0,28.1,1.0,2.0,12.0,0.0,38.0,8.0,713.0,964.0,23.0,12.0,29.0,3.0,1100000.0
Alessandro Tripaldelli,Serie A,DF,21.0,9.0,4.0,4.2,0.0,0.0,1.0,0.0,0.0,0.0,121.0,166.0,0.0,1.0,3.0,0.0,1100000.0
Federico Mattiello,Serie A,DF,25.0,65.0,49.0,49.99999999999999,1.0,2.0,12.0,3.0,34.0,11.0,1501.0,1999.0,39.0,43.0,66.0,15.0,1100000.0
Claudio Bravo,La Liga,GK,37.0,16.0,14.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,356.0,490.0,1.0,0.0,3.0,0.0,1100000.0
Fabien Lemoine,Ligue 1,MF,33.0,15.0,11.0,9.8,0.0,0.0,3.0,0.0,7.0,0.0,593.0,697.0,7.0,3.0,3.0,1.0,1100000.0
Dani Calvo,La Liga,DF,26.0,7.0,4.0,4.3,0.0,0.0,1.0,0.0,0.0,0.0,155.0,192.0,0.0,0.0,0.0,0.0,1100000.0
Christopher Rocchia,Ligue 1,DF,22.0,2.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,1100000.0
Emre Mor,La Liga,"FW,MF",23.0,42.0,12.0,15.899999999999999,1.0,1.0,7.0,0.0,26.0,11.0,337.0,480.0,17.0,20.0,76.0,11.0,1100000.0
Miguel Ángel Moyá,La Liga,GK,35.0,33.0,33.0,32.5,0.0,0.0,1.0,0.0,0.0,0.0,859.0,1092.0,0.0,0.0,3.0,0.0,1100000.0
Miguel Veloso,Serie A,MF,34.0,88.0,76.0,73.2,6.0,6.0,18.0,0.0,97.0,18.0,2997.0,3923.0,109.0,60.0,54.0,6.0,1100000.0
Aarón Escandell,La Liga,GK,23.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,128.0,0.0,0.0,0.0,0.0,1100000.0
Nahuel Estévez,Serie A,MF,25.0,12.0,9.0,9.4,0.0,1.0,5.0,0.0,14.0,6.0,349.0,463.0,10.0,7.0,5.0,3.0,1100000.0
